17525	84	27
6186	85	21
6585	86	37
18157	87	32
13746	88	31
1797	89	16
5968	8│	5
8975	8件	12
15163	8億	22
9527	8号	265
1914	8名	6
13946	8回	5
12721	8年	46
17419	8日	12
10338	8条	9
20965	8番	47
4546	8％	19
3313	9,	22
4567	9.	7
8978	90	74
20847	91	43
5979	92	29
17799	93	31
8761	94	38
5538	95	36
885	96	46
18773	97	27
16974	98	31
11211	99	85
2779	9│	6
180	9の	6
8672	9万	13
864	9人	6
4700	9件	18
12724	9億	21
1845	9号	238
6168	9名	5
237	9年	28
18959	9日	40
19334	9条	80
2637	9番	41
9744	9％	13
17330	</	10
7427	<p	7
4371	>┌	7
14049	e>	14
11774	pr	14
1156	re	14
491	——	54
12173	—◆	15
18739	――	89
8090	―○	9
1917	―☆	16
17644	……	64
17464	−−	7
4220	──	714
4613	─┐	26
18930	─┘	26
4101	─┤	67
13193	─┬	32
6278	─┴	26
14547	─┼	61
13443	─・	10
9661	━━	96
2848	│2	9
18543	│4	8
13150	│5	12
13831	││	257
15625	│○	32
18806	│〃	13
9750	│「	6
1446	│つ	6
8793	│の	6
16183	│不	9
12188	│事	5
19167	│件	25
9367	│区	6
19024	│原	68
15245	│可	62
7697	│号	10
11999	│審	18
19243	│山	24
6820	│平	75
14174	│意	8
2562	│採	9
12749	│番	6
11737	│福	20
11075	│第	138
1376	│結	7
11589	│継	8
15540	│請	15
2391	│議	9
17497	│願	9
2135	│（	18
19608	┌─	26
16329	└─	26
17894	┘<	7
229	├─	67
12375	┤│	6
20595	┬─	32
12154	┴─	26
13001	┼─	61
3230	△委	5
16802	△知	6
20359	△討	5
9044	△請	6
16075	△議	16
11684	△陳	5
13669	△１	24
7900	◆—	15
10342	◆・	15
4096	◆坂	11
428	◇－	10
19818	○―	9
12583	○│	32
16518	○一	5
3752	○採	5
20072	○長	93
1285	◎日	6
18186	◯委	9
18441	☆―	16
4784	、1	77
6572	、2	97
20309	、3	35
20815	、4	15
14521	、5	13
1447	、6	11
19904	、7	7
4718	、8	10
20933	、9	6
10304	、「	717
11092	、『	8
3515	、あ	136
17430	、い	414
4620	、う	8
1408	、え	5
13221	、お	256
17071	、か	48
8716	、が	14
15608	、き	21
7416	、く	10
13562	、ぐ	11
1600	、こ	1156
6175	、ご	98
12616	、さ	338
12116	、し	64
17180	、す	38
253	、ぜ	12
3575	、そ	1177
2736	、た	121
4523	、ち	6
5415	、つ	20
224	、で	15
7823	、と	36
14966	、ど	128
12900	、な	40
1647	、に	7
9099	、は	8
21271	、ひ	33
7797	、ふ	30
14274	、へ	6
12474	、ほ	22
9500	、ま	451
3074	、み	25
2992	、む	11
20167	、も	42
14481	、や	26
17017	、ゆ	5
19226	、よ	134
16816	、わ	12
10306	、ア	54
18953	、イ	41
20448	、ウ	9
3674	、エ	43
18116	、オ	25
13397	、カ	10
11175	、キ	11
15904	、ク	6
20885	、グ	21
14524	、ケ	5
14004	、コ	34
12276	、サ	33
19214	、シ	22
10952	、ジ	13
7363	、ス	67
10802	、セ	7
6136	、ソ	5
14671	、タ	10
5816	、ダ	8
9815	、チ	16
2347	、テ	29
454	、デ	20
20362	、ト	18
10085	、ド	16
4860	、ニ	5
6109	、ハ	13
7173	、バ	17
1871	、パ	22
19254	、フ	24
14358	、ブ	11
19125	、プ	36
12291	、ヘ	17
2849	、ベ	5
2398	、ホ	11
8688	、ボ	8
13583	、マ	22
14466	、メ	8
17936	、ラ	18
20798	、リ	42
5253	、ロ	10
10770	、ワ	14
13689	、一	439
8756	、七	13
12439	、万	16
11767	、三	89
14823	、上	42
14602	、下	39
9635	、不	123
9984	、与	8
17791	、世	52
6247	、両	13
19078	、並	47
6360	、中	228
14270	、主	65
14679	、乗	5
18981	、乙	81
9976	、九	33
20114	、乳	10
12614	、予	152
15137	、事	191
20692	、二	166
3894	、五	25
12046	、井	5
7066	、交	84
14704	、京	37
2654	、人	222
46	、今	769
13254	、介	166
12393	、仕	19
3325	、他	58
5722	、付	48
20763	、仙	7
14443	、代	9
6037	、以	162
16995	、仮	10
15921	、任	30
5070	、企	136
13444	、伊	14
5123	、休	15
17352	、会	119
774	、伝	6
17774	、低	16
20055	、住	100
19942	、佐	21
1013	、体	20
8409	、何	50
20528	、作	5
8867	、使	13
5900	、例	27
16177	、供	6
10838	、依	17
5997	、価	7
6251	、保	121
11898	、信	18
9677	、修	23
14625	、個	42
11330	、健	52
5365	、債	7
2084	、働	27
10258	、優	14
10501	、元	12
20979	、充	12
15370	、先	70
2576	、免	5
3642	、児	47
9409	、入	35
20365	、全	360
13079	、八	24
20171	、公	148
14964	、六	26
20816	、共	16
18694	、兵	10
21142	、具	43
3701	、内	31
17042	、円	24
15954	、再	108
19020	、処	14
10720	、出	41
13722	、分	13
16677	、切	15
14032	、初	21
3786	、別	53
15666	、利	44
12462	、到	11
9395	、制	24
15273	、削	6
14104	、前	69
8182	、副	28
8200	、創	12
16805	、力	6
6764	、加	24
20205	、助	7
18866	、努	8
14721	、労	74
14167	、効	20
5945	、勇	5
5946	、動	16
12169	、勤	13
15976	、包	7
7354	、北	48
2680	、区	11
21403	、医	128
1767	、十	70
14009	、千	16
138	、半	8
9001	、協	36
6269	、南	39
17544	、単	19
6035	、危	40
20269	、即	6
5658	、厚	60
11913	、原	384
5235	、厳	38
12312	、去	42
7759	、参	15
16226	、又	5
18032	、及	30
21493	、反	88
778	、収	32
12255	、取	33
2321	、受	41
14290	、古	11
11178	、可	28
13245	、台	14
18736	、右	74
12226	、司	8
18565	、各	289
14923	、合	31
8769	、吉	9
18885	、同	139
14289	、名	17
15135	、君	5
2265	、否	9
9861	、周	32
21301	、命	11
1330	、和	18
19997	、品	7
8856	、商	48
8598	、問	13
8702	、啓	6
10854	、喫	9
11908	、営	12
7198	、四	70
15367	、団	15
12980	、固	8
13108	、国	738
18874	、園	5
15344	、土	71
3447	、在	28
5402	、地	809
17408	、埋	17
17396	、執	207
19686	、基	74
1059	、埼	22
486	、堅	5
10868	、報	71
5601	、増	19
2349	、売	9
505	、変	8
1171	、外	71
4584	、多	150
407	、夜	12
5430	、夢	8
16088	、大	290
18805	、天	8
88	、太	10
8434	、失	5
20394	、奈	37
4982	、契	10
15657	、女	52
12786	、妊	10
10926	、妥	5
13875	、委	572
2735	、子	228
4884	、字	7
10989	、学	126
3775	、宅	5
5615	、守	8
108	、安	167
9823	、官	6
14228	、定	40
1827	、実	104
7368	、宮	36
3809	、家	65
16274	、容	5
13931	、宿	6
5766	、富	29
13253	、審	239
17386	、対	53
21154	、専	35
13214	、将	76
9486	、導	7
13634	、小	113
1268	、少	104
6072	、就	42
21017	、屋	7
1181	、展	5
17061	、山	45
879	、岐	8
4267	、岩	27
5514	、島	22
20436	、川	23
4268	、工	40
15202	、左	62
19068	、巨	9
19133	、市	244
8028	、希	12
2418	、常	40
12543	、幅	11
14958	、平	596
19344	、年	73
7381	、幸	5
390	、幼	13
9832	、幾	5
17289	、広	84
3454	、府	35
1557	、廃	23
10965	、延	6
13161	、建	78
9472	、弁	5
15386	、引	117
14500	、強	30
21054	、当	243
3467	、待	16
6735	、後	38
19819	、従	24
19325	、御	304
19241	、復	45
18197	、微	9
15048	、徳	10
3536	、徹	9
16600	、心	89
8418	、必	65
13642	、思	8
17440	、急	17
5050	、患	9
16694	、情	31
2256	、想	7
170	、意	122
19707	、愛	22
8906	、感	29
7391	、慎	100
10235	、憲	29
11458	、懸	15
19915	、成	47
12367	、我	120
5091	、戦	34
14301	、所	91
653	、手	20
11049	、承	9
10673	、技	16
7286	、投	12
20883	、抜	7
10375	、担	13
1596	、拍	31
14349	、拡	10
2613	、持	25
7725	、指	47
20042	、挨	8
700	、振	9
17033	、授	5
20716	、採	199
8760	、推	5
14196	、提	151
17890	、損	5
5330	、撤	8
4886	、支	28
3684	、改	96
7215	、放	25
5238	、政	165
17394	、救	15
16030	、教	277
12073	、数	21
19918	、整	18
650	、文	86
5493	、断	13
18497	、新	302
8886	、方	5
19564	、施	72
12219	、旅	15
17981	、既	43
2551	、日	291
4373	、旧	8
1756	、早	38
9513	、明	16
6878	、昨	186
6941	、昭	16
15396	、時	42
9971	、普	15
3124	、景	35
18357	、暮	20
5288	、更	20
5988	、書	7
18974	、曽	12
15693	、最	94
3376	、月	6
3932	、有	44
15463	、朗	10
19767	、期	13
9364	、木	22
17273	、未	47
20493	、本	1097
6205	、村	10
19627	、条	72
6196	、来	96
10453	、東	181
6154	、松	17
3422	、林	19
12383	、果	6
12238	、栃	16
11724	、校	5
9967	、株	14
1757	、核	21
16678	、根	8
796	、格	16
13073	、桜	7
4129	、森	19
4971	、検	40
14486	、業	17
3148	、極	11
15832	、構	12
13678	、様	5
16829	、標	20
13503	、権	17
14810	、横	8
6309	、橋	9
10555	、機	12
20382	、欠	6
16438	、次	112
1018	、欧	5
3327	、正	34
14335	、武	6
2105	、歯	7
1649	、歳	24
19468	、歴	20
11421	、死	9
13558	、残	37
15139	、毎	28
3751	、民	84
10302	、気	11
8374	、水	79
18555	、永	6
17466	、求	10
16308	、汚	6
10487	、決	45
4034	、沖	52
15720	、河	21
4164	、治	11
13839	、沿	9
17125	、法	72
6351	、津	15
11438	、活	40
11974	、派	9
7869	、浜	6
15078	、浦	5
12964	、海	62
17179	、消	97
8591	、深	43
10869	、清	17
17203	、渋	5
15549	、減	24
2220	、温	6
12477	、港	10
20757	、溝	7
11375	、滋	14
1806	、滞	10
18451	、漁	19
14536	、潜	5
20243	、瀬	11
16157	、火	5
7439	、災	60
15785	、無	25
555	、熊	34
16144	、熱	5
15910	、燃	11
20399	、牛	6
20054	、物	19
3109	、特	199
13497	、犯	13
21372	、状	6
7779	、独	18
2357	、率	5
8682	、玉	6
4973	、現	237
7867	、理	71
739	、環	101
5138	、甚	5
9768	、生	127
10288	、産	108
13376	、用	15
3176	、田	8
12341	、甲	15
12228	、申	29
9965	、男	18
500	、町	5
6991	、留	5
13652	、畜	7
3542	、異	8
1080	、病	36
4	、療	5
8606	、発	133
18888	、登	18
19520	、白	8
17770	、百	15
8415	、皆	50
11238	、監	28
5456	、目	23
11962	、直	144
6641	、相	38
20150	、省	15
2502	、看	26
3843	、県	1307
12491	、真	21
16813	、着	20
8704	、知	262
21450	、短	6
4427	、石	29
18302	、砂	9
2445	、研	13
20574	、確	22
19563	、社	111
19295	、神	12
21442	、福	156
19293	、私	204
6193	、秋	18
6083	、科	7
17958	、移	27
16575	、税	43
12557	、種	6
2884	、稲	10
2501	、積	49
15942	、空	25
8792	、立	36
11366	、競	32
18138	、竹	6
12995	、第	644
2918	、策	5
10004	、管	22
13242	、簡	14
13046	、米	62
10778	、精	16
14831	、紀	9
6582	、約	29
4931	、納	8
2732	、終	23
1519	、組	15
18848	、経	112
1819	、結	38
15716	、給	23
10827	、統	15
3895	、継	74
19160	、維	8
7663	、緊	22
20229	、総	171
13431	、締	5
15086	、縦	6
5523	、繰	21
15142	、群	15
7748	、義	17
16458	、翁	18
10536	、老	16
15121	、耐	17
3227	、耕	6
12316	、職	69
13289	、育	14
4419	、能	5
5550	、臨	23
14876	、自	194
20833	、航	14
2454	、若	64
7516	、苦	5
310	、英	5
14267	、著	6
6864	、薬	15
7554	、藤	5
3481	、衆	7
19447	、行	89
15564	、表	13
15828	、衷	8
45	、被	66
19371	、補	43
20699	、製	6
6684	、複	17
21505	、西	16
19080	、要	61
15497	、見	29
17530	、規	23
1344	、親	6
13748	、観	86
3056	、解	13
19302	、言	7
2628	、計	44
16807	、討	151
16956	、記	12
12497	、訪	9
17583	、設	84
18114	、許	20
2631	、評	23
4293	、試	7
5067	、詳	5
15572	、認	61
15859	、誘	8
7477	、誠	13
15447	、説	12
15020	、誰	19
4825	、課	19
4136	、調	79
21483	、請	236
20861	、諸	24
19851	、講	5
5999	、警	59
10619	、議	1074
323	、豊	23
19883	、豪	5
11388	、負	12
10201	、財	79
7291	、貧	6
7302	、販	18
17037	、責	6
13528	、買	6
14756	、貸	10
21028	、費	17
1937	、賃	14
140	、資	28
13519	、賛	112
12520	、質	166
11389	、赤	10
3557	、起	52
16651	、超	11
8901	、趣	19
11741	、身	11
21539	、車	10
380	、輸	13
3335	、農	270
2195	、辺	25
13516	、迅	5
14601	、近	36
8474	、返	6
11888	、追	21
128	、退	20
2649	、逆	11
18139	、通	83
18208	、速	12
1364	、造	6
3507	、連	29
11248	、週	7
11531	、進	13
6297	、運	42
7970	、過	62
12114	、道	101
7289	、適	65
4545	、選	19
20911	、避	23
14513	、那	9
4153	、部	21
11890	、郷	6
16013	、都	124
176	、配	18
862	、酒	6
15849	、重	62
318	、野	5
6493	、金	28
2102	、鉄	18
20274	、長	145
8576	、閉	111
13467	、開	41
4864	、間	8
2847	、関	130
21444	、閣	12
17208	、阪	5
3472	、防	77
3202	、阿	8
7349	、附	5
20453	、降	13
119	、限	9
12963	、除	9
18089	、陳	70
8190	、陸	8
4361	、障	84
20572	、集	49
17959	、雇	100
17136	、離	31
17615	、電	26
19590	、需	14
7307	、震	20
15754	、青	27
13305	、静	9
169	、非	40
18437	、面	9
17895	、韓	12
10935	、順	30
7264	、風	12
15319	、飛	6
15796	、食	55
10983	、飼	6
14770	、首	37
11291	、香	15
21399	、駐	15
11310	、骨	18
20695	、高	225
19672	、髙	9
2364	、鳥	47
20239	、鹿	26
19332	、１	63
481	、２	97
18838	、３	132
3066	、４	32
11432	、５	20
7005	、６	31
18231	、７	13
1530	、８	7
17823	、９	7
18973	、Ｃ	7
4090	、Ｄ	5
4407	、Ｆ	5
19079	、Ｇ	7
8267	、Ｉ	18
4442	、Ｊ	28
1417	、Ｎ	10
285	、Ｏ	5
1869	、Ｐ	15
16048	、Ｔ	28
2574	、Ｕ	22
5080	、｢	9
5107	。あ	14
11781	。い	5
14903	。こ	58
11068	。ご	6
4145	。さ	15
17929	。し	13
15242	。そ	26
5328	。ま	58
3253	。よ	55
18521	。一	7
4507	。今	15
4693	。以	13
9106	。委	6
20704	。子	5
1709	。本	28
1161	。次	8
16934	。県	15
4527	。着	13
10410	。福	5
18077	。私	7
3237	。続	6
824	。議	9
10861	。起	8
5696	。（	52
19362	。）	8
11506	〃│	13
20124	〃〃	88
10081	〃）	97
7846	々、	12
11982	々か	8
15028	々が	26
13655	々で	7
11031	々と	33
71	々な	33
4724	々に	69
15047	々の	84
11440	々は	17
20697	々へ	5
4013	々も	7
18092	々を	9
3560	々木	19
19625	々県	7
20939	々議	5
7648	〇〇	27
3280	〇の	7
17188	〇パ	5
14360	〇・	7
16546	〇一	44
14092	〇三	7
3572	〇二	46
7965	〇五	7
8378	〇号	32
20713	〇四	17
1860	〇年	35
15419	〇％	21
975	〈１	6
14409	〈３	5
17547	〉│	10
20932	「『	8
8318	「あ	5
17298	「お	7
7626	「く	5
9963	「こ	18
5587	「さ	6
7213	「な	31
17532	「は	9
8466	「ふ	5
15340	「ま	10
18425	「み	8
13192	「ゆ	7
20082	「よ	5
455	「ア	5
12926	「ス	20
6697	「ブ	5
21437	「ヘ	5
1006	「一	8
7937	「中	16
14498	「事	6
13332	「人	17
11896	「今	21
20772	「介	21
3891	「企	6
2498	「保	5
18343	「元	5
21264	「児	8
13778	「全	6
19206	「公	8
11137	「再	5
17290	「労	5
7155	「千	6
16508	「原	13
4426	「命	6
8137	「国	38
15746	「地	60
20685	「埼	15
2444	「大	17
17315	「契	5
12759	「女	10
3814	「子	13
18393	「学	11
17232	「安	14
8753	「宮	5
12019	「小	6
8335	「少	11
21276	「島	9
8509	「市	5
8593	「平	105
16720	「年	7
20140	「当	5
18376	「慰	5
15643	「戦	5
7284	「所	5
14729	「指	5
5311	「改	11
19573	「政	6
5880	「教	22
14242	「新	22
20002	「日	11
9919	「明	5
15160	「昨	5
14832	「本	22
19217	「核	7
19204	「残	7
6319	「民	5
7752	「沖	32
17980	「河	5
11151	「活	6
853	「清	10
20963	「特	11
6248	「現	6
2433	「異	377
8904	「県	55
9870	「知	11
18677	「福	15
17402	「私	6
17825	「秋	8
14285	「第	7
8017	「経	5
7184	「群	21
5826	「職	11
11169	「自	9
6569	「解	5
20	「請	14
17108	「議	21
21321	「財	8
6477	「質	18
8766	「農	26
4322	「都	7
19737	「長	29
20374	「障	7
3453	「雇	9
17594	「青	15
8653	「高	14
4806	「鳥	17
13943	「Ｔ	7
2477	」、	79
16506	」。	27
10291	」「	37
6794	」か	6
16826	」が	30
16683	」づ	8
15164	」で	46
7246	」と	981
3990	」な	39
5316	」に	242
20901	」の	237
8712	」は	88
21255	」へ	5
19196	」や	9
10929	」を	141
1612	」制	5
3529	」及	36
21247	」審	6
7106	」強	5
896	」旨	6
12234	」構	7
19255	」等	8
5333	」）	24
5584	』と	12
5458	』に	5
20375	』の	9
9136	』を	5
8293	【「	16
5536	【以	11
957	【多	8
14510	【賛	15
3813	〓〓	8
12459	〓橋	7
13692	〔1	15
14365	〔2	10
5572	〔3	5
1716	〔「	273
11644	〔三	6
1290	〔予	6
1489	〔二	7
1436	〔佐	9
20537	〔十	6
921	〔参	30
2394	〔商	5
13085	〔四	6
19311	〔土	7
13936	〔委	12
3329	〔小	7
2441	〔山	13
21178	〔岩	6
5952	〔感	6
715	〔拍	15
5906	〔教	5
7584	〔田	6
2655	〔発	11
3876	〔登	19
8256	〔知	14
17145	〔石	7
10403	〔経	5
5394	〔総	14
6632	〔議	22
3394	〔賛	247
1942	〔起	17
2528	〔農	5
19705	〔降	8
10678	〔｢	16
10446	〕（	74
17025	あい	25
6084	あお	13
13240	あき	31
6232	あく	13
11235	あげ	8
19149	あた	17
5272	あっ	265
18292	あつ	13
11267	あて	27
18436	あと	10
21197	あな	24
20967	あの	10
7070	あふ	11
9059	あや	8
6817	あら	63
2713	あり	6266
19324	ある	1816
1898	あれ	45
2998	あろ	14
2246	あわ	102
3618	あん	6
10886	い│	7
12824	い、	401
20633	い。	201
5203	い」	155
10576	いい	112
6519	いう	705
13053	いえ	17
3877	いか	231
18267	いが	79
5033	いき	175
4834	いく	603
312	いけ	36
3308	いこ	220
8160	いご	7
2164	いさ	14
9124	いし	156
2633	いじ	62
8370	いす	20
13350	いず	346
11560	いそ	9
14156	いた	4379
19100	いだ	9
1854	いち	17
18203	いっ	128
10218	いつ	29
579	いづ	6
19126	いて	5704
8039	いで	132
19620	いと	980
1677	いな	226
1858	いに	99
62	いの	175
2720	いは	73
17385	いば	7
9114	いほ	7
1552	いま	2692
17645	いも	153
5597	いや	24
19074	いよ	145
1736	いら	15
11820	いり	336
6760	いる	1847
1464	いろ	23
13019	いわ	97
14048	いを	127
17641	いエ	7
9170	いサ	11
6872	いテ	7
17693	いリ	8
4892	い上	5
1165	い世	30
3692	い中	33
17957	い予	11
15774	い事	27
17092	い人	31
4747	い仕	7
18419	い信	5
9343	い出	35
7218	い分	16
1023	い切	9
13576	い創	6
7906	い取	15
16430	い命	7
4450	い問	5
956	い国	12
5197	い地	25
14821	い場	22
7474	い大	5
14727	い姿	10
14042	い子	19
9895	い安	8
13167	い家	6
12088	い対	10
10447	い市	10
2903	い御	22
5984	い復	5
12546	い思	9
6081	い情	9
13292	い意	12
5921	い手	60
339	い捨	8
19106	い措	5
13035	い支	11
15041	い政	7
10945	い教	12
13110	い数	6
14914	い新	9
12264	い方	14
596	い施	13
9448	い日	10
5185	い旨	26
5970	い時	14
14960	い未	8
12605	い条	5
19301	い歴	5
3715	い水	13
16965	い点	6
19935	い物	11
12123	い状	78
6228	い現	16
5756	い理	5
12112	い環	19
395	い申	133
15749	い発	13
134	い目	6
12903	い県	21
11262	い知	7
278	い社	18
3233	い私	5
6608	い立	5
789	い経	9
3504	い結	6
11812	い続	6
3846	い総	5
809	い者	25
8838	い自	8
16112	い若	5
7783	い行	8
9526	い視	5
7062	い話	6
17234	い認	5
2535	い議	12
12613	い財	32
13736	い農	14
4203	い込	6
17955	い選	6
11937	い部	6
4065	い都	9
4908	い金	6
17570	い間	18
14447	い風	8
6611	い，	34
13533	う、	224
20220	う。	32
5390	う」	6
16101	うい	62
7112	うえ	6
18345	うお	117
6146	うか	211
21256	うが	55
15277	うき	5
6130	うけ	7
9417	うこ	300
5983	うご	212
19734	うし	241
14240	うじ	5
20276	うす	22
1719	うぞ	21
20044	うた	61
20474	うだ	8
4107	うち	396
13223	うで	40
9469	うと	494
1946	うど	6
5405	うな	503
6567	うに	474
20496	うの	69
7447	うふ	24
15398	うべ	29
4970	うほ	7
11681	うま	23
18951	うも	130
17165	うや	14
5577	うよ	96
3228	う一	16
18861	う中	7
9465	う予	8
3127	う事	22
9841	う人	13
13975	う保	5
16409	う切	6
8903	う努	80
21351	う動	6
3835	う取	37
18942	う国	16
18855	う地	20
9536	う場	9
10174	う声	13
5835	う大	23
629	う姿	5
6780	う子	15
12863	う実	8
14411	う対	10
19337	う市	5
10954	う建	5
7732	う強	100
1604	う形	7
10194	う御	8
2855	う心	19
4953	う必	24
196	う思	9
14664	う意	18
206	う指	8
2428	う支	9
3081	う改	8
2435	う教	13
3671	う新	7
9038	う方	11
9804	う時	5
1820	う期	8
18613	う本	6
9975	う条	12
7775	う検	7
5508	う気	9
20981	う求	63
2518	う決	50
21392	う点	15
6119	う特	6
18122	う状	15
15718	う現	6
6894	う理	16
13493	う発	5
6819	う県	17
8071	う立	7
16637	う経	6
8551	う結	7
13337	う考	22
11329	う者	60
8900	う自	5
9022	う補	5
3971	う要	83
18826	う見	6
2300	う視	10
13700	う観	23
11051	う言	8
10601	う認	6
3351	う課	5
9123	う議	15
14945	う財	7
20605	う農	5
3403	う追	6
15326	う進	5
19845	う配	5
10744	う重	6
3973	う関	46
1438	う高	7
18456	う，	5
3662	え、	384
9189	えい	12
13407	えか	8
4012	えが	14
15611	えさ	11
17224	えず	14
5948	えた	177
6615	えち	6
19374	えつ	10
1360	えて	584
20892	えで	14
18586	えと	5
13270	えな	60
2086	えに	41
10471	えの	16
1159	えは	7
7513	えば	50
21236	えひ	5
11688	えま	213
11201	えも	5
13088	えよ	18
15569	えら	91
11008	える	506
13856	えれ	9
15006	えを	52
18307	え合	6
12736	え方	47
13382	え続	10
5619	え込	10
7277	え，	10
5336	お、	202
10815	おい	858
3979	おう	26
8655	おお	23
15784	おか	264
3402	おき	365
12496	おく	35
4624	おけ	627
6790	おこ	17
5190	おさ	5
5155	おそ	36
8191	おっ	10
11928	おの	6
16494	おは	22
5382	おま	5
9116	おむ	15
13004	おめ	10
6630	おも	22
16267	およ	99
13685	おら	71
10411	おり	2924
17658	おる	16
19597	おん	5
4658	お一	8
16448	お世	20
6440	お互	8
8102	お会	13
7981	お力	19
12407	お審	6
6366	お手	219
8946	お疲	8
8823	お目	5
4440	お礼	69
7812	お祈	54
777	お立	10
3957	お継	10
15303	お聞	11
7438	お許	13
3168	お話	7
16775	お調	15
10544	お諮	324
3278	お配	12
15684	お金	12
1643	お願	329
11667	か1	10
9928	か、	387
15468	か。	551
4438	か」	165
14126	か』	5
6595	かあ	6
14292	かい	47
18704	かう	10
15346	かえ	50
8877	かお	5
3009	かか	196
21354	かが	45
15046	かく	15
3178	かけ	130
9236	かげ	13
5069	かご	15
16499	かさ	34
10237	かし	317
16634	かじ	8
991	かす	29
13333	かず	12
17449	かせ	36
19560	かた	12
12708	かち	11
10193	かっ	100
1910	かつ	150
10353	かで	46
12750	かと	399
20037	かど	19
3506	かな	269
14986	かに	175
10623	かね	56
19112	かの	50
9995	かは	11
14670	かも	40
7143	かや	24
17465	から	3391
18067	かり	287
19873	かる	58
1233	かれ	302
5842	かわ	156
17498	かを	21
8894	かん	13
7071	か全	5
19042	か十	5
10806	か所	5
12603	か県	8
17288	か見	5
6829	か議	5
9252	か関	6
1050	か，	13
17242	が1	18
6073	が2	12
6496	が3	8
13340	が4	6
5645	が5	6
8554	が6	7
16507	が7	7
4925	が9	6
15961	が、	1695
7498	が「	6
17557	があ	1958
3055	がい	78
9974	がう	7
5892	がえ	9
