270316_28,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,13番　　　井　　阪　　尚　　司　　　　　　　14番　　　成　　田　　政　　隆,NULL,NULL,NULL
270316_29,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,15番　　　九　　里　　　　　学　　　　　　　16番　　　清　　水　　鉄　　次,NULL,NULL,NULL
270316_30,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,17番　　　柴　　田　　智 恵 美　　　　　　　18番　　　江　　畑　　弥 八 郎,NULL,NULL,NULL
270316_31,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,19番　　　今　　江　　政　　彦　　　　　　　20番　　　木　　沢　　成　　人,NULL,NULL,NULL
270316_32,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,21番　　　粉　　川　　清　　美　　　　　　　22番　　　富　　田　　博　　明,NULL,NULL,NULL
270316_33,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,23番　　　宇　　野　　太 佳 司　　　　　　　24番　　　細　　江　　正　　人,NULL,NULL,NULL
270316_34,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,25番　　　高　　木　　健　　三　　　　　　　26番　　　生　　田　　邦　　夫,NULL,NULL,NULL
270316_35,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,27番　　　川　　島　　隆　　二　　　　　　　28番　　　小　　寺　　裕　　雄,NULL,NULL,NULL
270316_36,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,29番　　　奥　　村　　芳　　正　　　　　　　30番　　　野　　田　　藤　　雄,NULL,NULL,NULL
270316_37,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,31番　　　西　　村　　久　　子　　　　　　　32番　　　宇　　賀　　　　　武,NULL,NULL,NULL
270316_38,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,33番　　　佐　　野　　高　　典　　　　　　　34番　　　家　　森　　茂　　樹,NULL,NULL,NULL
270316_39,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,35番　　　吉　　田　　清　　一　　　　　　　36番　　　辻　　村　　　　　克,NULL,NULL,NULL
270316_40,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,37番　　　蔦　　田　　恵　　子　　　　　　　38番　　　梅　　村　　　　　正,NULL,NULL,NULL
270316_41,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,39番　　　石　　田　　祐　　介　　　　　　　40番　　　山　　田　　和　　廣,NULL,NULL,NULL
270316_42,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,41番　　　赤　　堀　　義　　次　　　　　　　43番　　　山　　田　　　　　実,NULL,NULL,NULL
270316_43,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,44番　　　西　　川　　勝　　彦　　　　　　　45番　　　大　　井　　　　　豊,NULL,NULL,NULL
270316_44,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,46番　　　谷　　　　　康　　彦　　　　　　　47番　　　中　　沢　　啓　　子,NULL,NULL,NULL
270316_45,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,48番　　　沢　　田　　享　　子,NULL,NULL,NULL
270316_46,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,,,,,──────────────────────────────,NULL,NULL,NULL
