230615_96,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,副知事　　　　　　　　　　　　　　　　　　　　　　　　　　金　澤　　和　夫,null,null,null
230615_97,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,公営企業管理者　　　　　　　　　　　　　　　　　　　　　　岡　田　　泰　介,null,null,null
230615_98,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,病院事業管理者　　　　　　　　　　　　　　　　　　　　　　前　田　　　　盛,null,null,null
230615_99,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,防災監　　　　　　　　　　　　　　　　　　　　　　　　　　藤　原　　雅　人,null,null,null
230615_100,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,理事　　　　　　　　　　　　　　　　　　　　　　　　　　　清　原　　桂　子,null,null,null
230615_101,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,理事　　　　　　　　　　　　　　　　　　　　　　　　　　　中　村　　健　一,null,null,null
230615_102,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,会計管理者　　　　　　　　　　　　　　　　　　　　　　　　青　山　　善　敬,null,null,null
230615_103,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,政策監　　　　　　　　　　　　　　　　　　　　　　　　　　高　井　　芳　朗,null,null,null
230615_104,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,企画県民部長　　　　　　　　　　　　　　　　　　　　　　　荒　木　　一　聡,null,null,null
230615_105,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,健康福祉部長　　　　　　　　　　　　　　　　　　　　　　　久　保　　修　一,null,null,null
230615_106,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,産業労働部長　　　　　　　　　　　　　　　　　　　　　　　田　所　　　　創,null,null,null
230615_107,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,農政環境部長　　　　　　　　　　　　　　　　　　　　　　　谷　口　　進　一,null,null,null
230615_108,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,環境部長　　　　　　　　　　　　　　　　　　　　　　　　　佐　藤　　啓太郎,null,null,null
230615_109,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,県土整備部長　　　　　　　　　　　　　　　　　　　　　　　濱　田　　士　郎,null,null,null
230615_110,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,まちづくり部長　　　　　　　　　　　　　　　　　　　　　　川　端　　宏　幸,null,null,null
230615_111,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,企画財政局長　　　　　　　　　　　　　　　　　　　　　　　西　上　　三　鶴,null,null,null
230615_112,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,財政課長　　　　　　　　　　　　　　　　　　　　　　　　　田　中　　良　斉,null,null,null
230615_113,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,財政課主幹　　　　　　　　　　　　　　　　　　　　　　　　藤　原　　俊　平,null,null,null
230615_114,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,選挙管理委員会委員長　　　　　　　　　　　　　　　　　　　村　上　　寿　浩,null,null,null
230615_115,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,教育委員会委員長　　　　　　　　　　　　　　　　　　　　　西　村　　亮　一,null,null,null
230615_116,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,教育長　　　　　　　　　　　　　　　　　　　　　　　　　　大　西　　　　孝,null,null,null
230615_117,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,公安委員会委員長　　　　　　　　　　　　　　　　　　　　　下　村　　俊　子,null,null,null
230615_118,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,警察本部長　　　　　　　　　　　　　　　　　　　　　　　　坂　　　　　　明,null,null,null
230615_119,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,警察本部総務部長　　　　　　　　　　　　　　　　　　　　　椎　屋　　法　久,null,null,null
230615_120,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,人事委員会委員長　　　　　　　　　　　　　　　　　　　　　中　瀬　　憲　一,null,null,null
230615_121,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,監査委員　　　　　　　　　　　　　　　　　　　　　　　　　塚　本　　隆　文,null,null,null
230615_122,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,──────────────────,null,null,null
230615_123,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,,,,,午前11時０分,null,null,null
230615_124,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,事務局長（京　雅幸）,その他,事務局長,京雅幸,本日招集されました定例議会は、一般選挙後最初の議会でありますので、議長が選挙されますまでの間、地方自治法第107条の規定により、年長議員が臨時に議長の職務を行うことになっております。,null,null,null
230615_125,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,事務局長（京　雅幸）,その他,事務局長,京雅幸,出席議員中、釜谷研造議員が年長者でございますので、ご紹介申し上げます。,null,null,null
230615_126,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,事務局長（京　雅幸）,その他,事務局長,京雅幸,〔臨時議長着席〕,null,null,null
230615_127,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,ただいまご紹介を受けました釜谷研造でございます。,null,null,null
230615_128,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,地方自治法第107条の規定により、臨時に議長の職務を行います。,null,null,null
230615_129,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,議員各位におかれましても、何とぞご協力をいただきますよう、よろしくお願い申し上げます。,null,null,null
230615_130,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,──────────────────,null,null,null
230615_131,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,午前11時１分開会,null,null,null
230615_132,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,ただいまから第309回定例兵庫県議会を開会いたします。,null,null,null
230615_133,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,これより本日の会議を開きます。,null,null,null
230615_134,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,この際、議事の進行上、仮議席を指定いたします。,null,null,null
230615_135,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,仮議席は、ただいまご着席の議席といたします。,null,null,null
230615_136,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,これより日程に入ります。,null,null,null
230615_137,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,──────────────────,null,null,null
230615_138,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,◎日程第１,null,null,null
230615_139,兵庫県,平成23年6月第309回,1,23,6,15,定例,平成23年6月第309回定例会_第1日6月15日_H230615A,臨時議長（釜谷研造）,議長,臨時議長,釜谷研造,議長選挙,null,null,null
